Country,Requests,Dates
TC,132000,2016-08-01 00:00:00
BF,130000,2016-08-01 00:00:00
GA,123000,2016-08-01 00:00:00
MC,123000,2016-08-01 00:00:00
PF,115000,2016-08-01 00:00:00
NC,115000,2016-08-01 00:00:00
SB,100000,2016-08-01 00:00:00
MR,98000,2016-08-01 00:00:00
TL,93000,2016-08-01 00:00:00
GL,87000,2016-08-01 00:00:00
CG,87000,2016-08-01 00:00:00
AD,79000,2016-08-01 00:00:00
NE,72000,2016-08-01 00:00:00
AS,72000,2016-08-01 00:00:00
CV,70000,2016-08-01 00:00:00
BQ,66000,2016-08-01 00:00:00
VU,66000,2016-08-01 00:00:00
LI,64000,2016-08-01 00:00:00
YT,61000,2016-08-01 00:00:00
WS,52000,2016-08-01 00:00:00
TD,50000,2016-08-01 00:00:00
TO,44000,2016-08-01 00:00:00
MF,43000,2016-08-01 00:00:00
FM,42000,2016-08-01 00:00:00
AI,42000,2016-08-01 00:00:00
CK,35000,2016-08-01 00:00:00
GQ,32000,2016-08-01 00:00:00
PW,28000,2016-08-01 00:00:00
MH,26000,2016-08-01 00:00:00
SM,21000,2016-08-01 00:00:00
FK,16000,2016-08-01 00:00:00
BL,16000,2016-08-01 00:00:00
ER,15000,2016-08-01 00:00:00
GW,14000,2016-08-01 00:00:00
KI,13000,2016-08-01 00:00:00
MS,10000,2016-08-01 00:00:00
CF,10000,2016-08-01 00:00:00
VA,9000,2016-08-01 00:00:00
KM,9000,2016-08-01 00:00:00
NR,8000,2016-08-01 00:00:00
IO,8000,2016-08-01 00:00:00
PM,7000,2016-08-01 00:00:00
ST,6000,2016-08-01 00:00:00
KP,6000,2016-08-01 00:00:00
TV,2000,2016-08-01 00:00:00
WF,1000,2016-08-01 00:00:00
NU,1000,2016-08-01 00:00:00
CC,1000,2016-08-01 00:00:00
NF,1000,2016-08-01 00:00:00
CX,1000,2016-08-01 00:00:00
US,3125897000,2016-09-01 00:00:00
GB,714501000,2016-09-01 00:00:00
IN,506579000,2016-09-01 00:00:00
CA,342706000,2016-09-01 00:00:00
IR,306698000,2016-09-01 00:00:00
AU,227310000,2016-09-01 00:00:00
DE,195527000,2016-09-01 00:00:00
FR,136546000,2016-09-01 00:00:00
PH,108980000,2016-09-01 00:00:00
PK,86840000,2016-09-01 00:00:00
NL,74669000,2016-09-01 00:00:00
IE,71371000,2016-09-01 00:00:00
IT,60575000,2016-09-01 00:00:00
CN,60040000,2016-09-01 00:00:00
MY,56443000,2016-09-01 00:00:00
SE,55208000,2016-09-01 00:00:00
SG,52940000,2016-09-01 00:00:00
BR,52693000,2016-09-01 00:00:00
ID,51629000,2016-09-01 00:00:00
ZA,45605000,2016-09-01 00:00:00
ES,43052000,2016-09-01 00:00:00
RU,43011000,2016-09-01 00:00:00
NZ,40428000,2016-09-01 00:00:00
PL,36829000,2016-09-01 00:00:00
JP,35769000,2016-09-01 00:00:00
MX,33612000,2016-09-01 00:00:00
NO,31621000,2016-09-01 00:00:00
GR,31217000,2016-09-01 00:00:00
NG,30103000,2016-09-01 00:00:00
AE,29357000,2016-09-01 00:00:00
DK,29332000,2016-09-01 00:00:00
FI,29140000,2016-09-01 00:00:00
TR,27568000,2016-09-01 00:00:00
HK,26910000,2016-09-01 00:00:00
IL,26333000,2016-09-01 00:00:00
RO,25372000,2016-09-01 00:00:00
--,25136000,2016-09-01 00:00:00
TH,24104000,2016-09-01 00:00:00
KR,24094000,2016-09-01 00:00:00
BE,22734000,2016-09-01 00:00:00
AF,22274000,2016-09-01 00:00:00
UA,21700000,2016-09-01 00:00:00
BD,21294000,2016-09-01 00:00:00
CH,20701000,2016-09-01 00:00:00
SA,19014000,2016-09-01 00:00:00
AR,17808000,2016-09-01 00:00:00
PT,17588000,2016-09-01 00:00:00
RS,17324000,2016-09-01 00:00:00
CZ,16843000,2016-09-01 00:00:00
TW,16242000,2016-09-01 00:00:00
HU,16070000,2016-09-01 00:00:00
VN,15555000,2016-09-01 00:00:00
HR,15544000,2016-09-01 00:00:00
AT,14805000,2016-09-01 00:00:00
KE,13420000,2016-09-01 00:00:00
EG,13127000,2016-09-01 00:00:00
BG,12624000,2016-09-01 00:00:00
LK,11260000,2016-09-01 00:00:00
CO,10005000,2016-09-01 00:00:00
NP,9310000,2016-09-01 00:00:00
CL,8952000,2016-09-01 00:00:00
SK,8397000,2016-09-01 00:00:00
GH,8138000,2016-09-01 00:00:00
SI,8034000,2016-09-01 00:00:00
PE,7119000,2016-09-01 00:00:00
LT,6963000,2016-09-01 00:00:00
QA,6111000,2016-09-01 00:00:00
EE,6032000,2016-09-01 00:00:00
KW,6014000,2016-09-01 00:00:00
MA,5523000,2016-09-01 00:00:00
PR,5293000,2016-09-01 00:00:00
VE,5232000,2016-09-01 00:00:00
BA,5088000,2016-09-01 00:00:00
AL,5066000,2016-09-01 00:00:00
LB,5061000,2016-09-01 00:00:00
LV,5002000,2016-09-01 00:00:00
MK,4997000,2016-09-01 00:00:00
TZ,4847000,2016-09-01 00:00:00
JM,4565000,2016-09-01 00:00:00
IQ,4278000,2016-09-01 00:00:00
TT,4268000,2016-09-01 00:00:00
GE,4253000,2016-09-01 00:00:00
UG,4040000,2016-09-01 00:00:00
IS,3824000,2016-09-01 00:00:00
ET,3629000,2016-09-01 00:00:00
DZ,3580000,2016-09-01 00:00:00
MM,3444000,2016-09-01 00:00:00
CY,3369000,2016-09-01 00:00:00
CR,3361000,2016-09-01 00:00:00
BH,3337000,2016-09-01 00:00:00
MT,3305000,2016-09-01 00:00:00
JO,3302000,2016-09-01 00:00:00
OM,3108000,2016-09-01 00:00:00
DO,3096000,2016-09-01 00:00:00
MU,3071000,2016-09-01 00:00:00
EC,2900000,2016-09-01 00:00:00
KZ,2708000,2016-09-01 00:00:00
PA,2679000,2016-09-01 00:00:00
ZW,2636000,2016-09-01 00:00:00
AZ,2620000,2016-09-01 00:00:00
BY,2519000,2016-09-01 00:00:00
ZM,2458000,2016-09-01 00:00:00
TN,2424000,2016-09-01 00:00:00
UY,2393000,2016-09-01 00:00:00
KH,2292000,2016-09-01 00:00:00
LU,2261000,2016-09-01 00:00:00
AM,2065000,2016-09-01 00:00:00
BN,1891000,2016-09-01 00:00:00
GT,1757000,2016-09-01 00:00:00
MD,1623000,2016-09-01 00:00:00
AO,1615000,2016-09-01 00:00:00
MN,1458000,2016-09-01 00:00:00
ME,1397000,2016-09-01 00:00:00
SD,1325000,2016-09-01 00:00:00
HN,1273000,2016-09-01 00:00:00
BB,1272000,2016-09-01 00:00:00
SV,1268000,2016-09-01 00:00:00
BS,1232000,2016-09-01 00:00:00
BO,1221000,2016-09-01 00:00:00
NA,1193000,2016-09-01 00:00:00
BW,1146000,2016-09-01 00:00:00
CM,1123000,2016-09-01 00:00:00
FJ,1047000,2016-09-01 00:00:00
MV,997000,2016-09-01 00:00:00
PY,949000,2016-09-01 00:00:00
PS,933000,2016-09-01 00:00:00
GY,925000,2016-09-01 00:00:00
RW,913000,2016-09-01 00:00:00
JE,902000,2016-09-01 00:00:00
MO,870000,2016-09-01 00:00:00
SY,851000,2016-09-01 00:00:00
IM,836000,2016-09-01 00:00:00
GU,782000,2016-09-01 00:00:00
MZ,765000,2016-09-01 00:00:00
MW,727000,2016-09-01 00:00:00
NI,718000,2016-09-01 00:00:00
UZ,709000,2016-09-01 00:00:00
LY,705000,2016-09-01 00:00:00
SO,675000,2016-09-01 00:00:00
LR,656000,2016-09-01 00:00:00
CI,622000,2016-09-01 00:00:00
BZ,603000,2016-09-01 00:00:00
SR,571000,2016-09-01 00:00:00
GG,565000,2016-09-01 00:00:00
CD,546000,2016-09-01 00:00:00
PG,516000,2016-09-01 00:00:00
BT,506000,2016-09-01 00:00:00
RE,472000,2016-09-01 00:00:00
LC,459000,2016-09-01 00:00:00
YE,456000,2016-09-01 00:00:00
SN,443000,2016-09-01 00:00:00
BM,442000,2016-09-01 00:00:00
LA,441000,2016-09-01 00:00:00
KG,431000,2016-09-01 00:00:00
LS,430000,2016-09-01 00:00:00
CW,413000,2016-09-01 00:00:00
AW,413000,2016-09-01 00:00:00
KY,407000,2016-09-01 00:00:00
AG,406000,2016-09-01 00:00:00
HT,382000,2016-09-01 00:00:00
SL,381000,2016-09-01 00:00:00
GD,328000,2016-09-01 00:00:00
FO,313000,2016-09-01 00:00:00
MG,308000,2016-09-01 00:00:00
VI,308000,2016-09-01 00:00:00
GI,306000,2016-09-01 00:00:00
SZ,286000,2016-09-01 00:00:00
CU,277000,2016-09-01 00:00:00
SC,256000,2016-09-01 00:00:00
BJ,251000,2016-09-01 00:00:00
XK,250000,2016-09-01 00:00:00
TM,247000,2016-09-01 00:00:00
DM,233000,2016-09-01 00:00:00
MQ,232000,2016-09-01 00:00:00
TJ,213000,2016-09-01 00:00:00
SX,200000,2016-09-01 00:00:00
KN,194000,2016-09-01 00:00:00
VC,194000,2016-09-01 00:00:00
MP,176000,2016-09-01 00:00:00
GP,158000,2016-09-01 00:00:00
GM,157000,2016-09-01 00:00:00
ML,136000,2016-09-01 00:00:00
MC,132000,2016-09-01 00:00:00
BI,128000,2016-09-01 00:00:00
DJ,126000,2016-09-01 00:00:00
TC,125000,2016-09-01 00:00:00
GN,121000,2016-09-01 00:00:00
SS,118000,2016-09-01 00:00:00
BF,116000,2016-09-01 00:00:00
TL,110000,2016-09-01 00:00:00
AX,109000,2016-09-01 00:00:00
NC,105000,2016-09-01 00:00:00
TG,103000,2016-09-01 00:00:00
PF,98000,2016-09-01 00:00:00
GL,97000,2016-09-01 00:00:00
SB,96000,2016-09-01 00:00:00
VG,95000,2016-09-01 00:00:00
MR,84000,2016-09-01 00:00:00
AS,83000,2016-09-01 00:00:00
NE,79000,2016-09-01 00:00:00
VU,77000,2016-09-01 00:00:00
GF,76000,2016-09-01 00:00:00
CV,75000,2016-09-01 00:00:00
AD,75000,2016-09-01 00:00:00
BQ,74000,2016-09-01 00:00:00
LI,72000,2016-09-01 00:00:00
CG,71000,2016-09-01 00:00:00
GA,53000,2016-09-01 00:00:00
WS,51000,2016-09-01 00:00:00
FM,49000,2016-09-01 00:00:00
TO,46000,2016-09-01 00:00:00
TD,43000,2016-09-01 00:00:00
AI,40000,2016-09-01 00:00:00
PW,39000,2016-09-01 00:00:00
MF,34000,2016-09-01 00:00:00
CK,32000,2016-09-01 00:00:00
MH,29000,2016-09-01 00:00:00
GQ,27000,2016-09-01 00:00:00
YT,26000,2016-09-01 00:00:00
SM,24000,2016-09-01 00:00:00
ER,16000,2016-09-01 00:00:00
FK,15000,2016-09-01 00:00:00
KI,14000,2016-09-01 00:00:00
VA,13000,2016-09-01 00:00:00
BL,10000,2016-09-01 00:00:00
GW,10000,2016-09-01 00:00:00
MS,10000,2016-09-01 00:00:00
IO,9000,2016-09-01 00:00:00
KM,8000,2016-09-01 00:00:00
KP,7000,2016-09-01 00:00:00
CF,7000,2016-09-01 00:00:00
PM,7000,2016-09-01 00:00:00
NR,6000,2016-09-01 00:00:00
ST,6000,2016-09-01 00:00:00
CX,4000,2016-09-01 00:00:00
TV,2000,2016-09-01 00:00:00
WF,1000,2016-09-01 00:00:00
NU,1000,2016-09-01 00:00:00
CC,1000,2016-09-01 00:00:00
US,3262814000,2016-10-01 00:00:00
GB,764341000,2016-10-01 00:00:00
IN,513388000,2016-10-01 00:00:00
CA,372867000,2016-10-01 00:00:00
IR,321849000,2016-10-01 00:00:00
AU,237518000,2016-10-01 00:00:00
DE,222134000,2016-10-01 00:00:00
FR,128477000,2016-10-01 00:00:00
PH,102947000,2016-10-01 00:00:00
PK,101745000,2016-10-01 00:00:00
NL,76357000,2016-10-01 00:00:00
IE,76207000,2016-10-01 00:00:00
IT,63143000,2016-10-01 00:00:00
SE,60348000,2016-10-01 00:00:00
MY,58125000,2016-10-01 00:00:00
ID,54371000,2016-10-01 00:00:00
CN,54365000,2016-10-01 00:00:00
SG,53873000,2016-10-01 00:00:00
BR,51230000,2016-10-01 00:00:00
ES,46775000,2016-10-01 00:00:00
RU,44682000,2016-10-01 00:00:00
ZA,43899000,2016-10-01 00:00:00
NZ,40957000,2016-10-01 00:00:00
PL,38768000,2016-10-01 00:00:00
JP,36914000,2016-10-01 00:00:00
MX,34808000,2016-10-01 00:00:00
NG,32949000,2016-10-01 00:00:00
DK,32097000,2016-10-01 00:00:00
GR,32022000,2016-10-01 00:00:00
RO,31616000,2016-10-01 00:00:00
FI,30940000,2016-10-01 00:00:00
NO,30654000,2016-10-01 00:00:00
TR,29879000,2016-10-01 00:00:00
AE,29861000,2016-10-01 00:00:00
HK,29246000,2016-10-01 00:00:00
AF,27153000,2016-10-01 00:00:00
KR,26139000,2016-10-01 00:00:00
TH,25853000,2016-10-01 00:00:00
IL,25732000,2016-10-01 00:00:00
BE,24761000,2016-10-01 00:00:00
BD,23229000,2016-10-01 00:00:00
CH,23212000,2016-10-01 00:00:00
SA,21173000,2016-10-01 00:00:00
CZ,19173000,2016-10-01 00:00:00
PT,18460000,2016-10-01 00:00:00
TW,18054000,2016-10-01 00:00:00
--,17820000,2016-10-01 00:00:00
AR,17511000,2016-10-01 00:00:00
RS,17250000,2016-10-01 00:00:00
HU,17038000,2016-10-01 00:00:00
UA,16571000,2016-10-01 00:00:00
AT,16342000,2016-10-01 00:00:00
VN,15783000,2016-10-01 00:00:00
KE,15708000,2016-10-01 00:00:00
HR,15276000,2016-10-01 00:00:00
EG,14917000,2016-10-01 00:00:00
BG,13090000,2016-10-01 00:00:00
LK,11098000,2016-10-01 00:00:00
CL,9856000,2016-10-01 00:00:00
CO,9770000,2016-10-01 00:00:00
SK,9193000,2016-10-01 00:00:00
GH,8974000,2016-10-01 00:00:00
SI,8760000,2016-10-01 00:00:00
NP,8233000,2016-10-01 00:00:00
LT,7037000,2016-10-01 00:00:00
PE,6936000,2016-10-01 00:00:00
EE,6486000,2016-10-01 00:00:00
QA,6421000,2016-10-01 00:00:00
PR,5963000,2016-10-01 00:00:00
MA,5930000,2016-10-01 00:00:00
KW,5456000,2016-10-01 00:00:00
LB,5403000,2016-10-01 00:00:00
TZ,5217000,2016-10-01 00:00:00
VE,5156000,2016-10-01 00:00:00
AL,5093000,2016-10-01 00:00:00
LV,5041000,2016-10-01 00:00:00
BA,5032000,2016-10-01 00:00:00
GE,4988000,2016-10-01 00:00:00
MK,4975000,2016-10-01 00:00:00
JM,4894000,2016-10-01 00:00:00
DZ,4743000,2016-10-01 00:00:00
IQ,4372000,2016-10-01 00:00:00
UG,4250000,2016-10-01 00:00:00
TT,4150000,2016-10-01 00:00:00
JO,3954000,2016-10-01 00:00:00
CR,3657000,2016-10-01 00:00:00
IS,3602000,2016-10-01 00:00:00
BH,3569000,2016-10-01 00:00:00
OM,3534000,2016-10-01 00:00:00
MT,3434000,2016-10-01 00:00:00
MM,3320000,2016-10-01 00:00:00
KZ,3237000,2016-10-01 00:00:00
CY,3200000,2016-10-01 00:00:00
DO,3166000,2016-10-01 00:00:00
UY,3122000,2016-10-01 00:00:00
MU,3120000,2016-10-01 00:00:00
EC,3095000,2016-10-01 00:00:00
AZ,2963000,2016-10-01 00:00:00
BY,2723000,2016-10-01 00:00:00
PA,2591000,2016-10-01 00:00:00
ZW,2570000,2016-10-01 00:00:00
TN,2542000,2016-10-01 00:00:00
KH,2503000,2016-10-01 00:00:00
LU,2485000,2016-10-01 00:00:00
ZM,2434000,2016-10-01 00:00:00
ET,2269000,2016-10-01 00:00:00
AM,2102000,2016-10-01 00:00:00
BN,1948000,2016-10-01 00:00:00
MD,1882000,2016-10-01 00:00:00
GT,1658000,2016-10-01 00:00:00
MN,1604000,2016-10-01 00:00:00
AO,1584000,2016-10-01 00:00:00
SD,1577000,2016-10-01 00:00:00
LY,1411000,2016-10-01 00:00:00
HN,1362000,2016-10-01 00:00:00
NA,1327000,2016-10-01 00:00:00
ME,1289000,2016-10-01 00:00:00
BO,1274000,2016-10-01 00:00:00
BB,1259000,2016-10-01 00:00:00
SV,1258000,2016-10-01 00:00:00
CM,1195000,2016-10-01 00:00:00
BW,1075000,2016-10-01 00:00:00
MV,1065000,2016-10-01 00:00:00
PS,1052000,2016-10-01 00:00:00
RW,1020000,2016-10-01 00:00:00
FJ,1009000,2016-10-01 00:00:00
GY,970000,2016-10-01 00:00:00
BS,939000,2016-10-01 00:00:00
PY,934000,2016-10-01 00:00:00
MO,876000,2016-10-01 00:00:00
JE,873000,2016-10-01 00:00:00
SY,869000,2016-10-01 00:00:00
IM,832000,2016-10-01 00:00:00
GU,805000,2016-10-01 00:00:00
SO,782000,2016-10-01 00:00:00
UZ,753000,2016-10-01 00:00:00
MZ,749000,2016-10-01 00:00:00
NI,723000,2016-10-01 00:00:00
MW,709000,2016-10-01 00:00:00
LR,698000,2016-10-01 00:00:00
CI,630000,2016-10-01 00:00:00
CD,604000,2016-10-01 00:00:00
GG,588000,2016-10-01 00:00:00
BZ,563000,2016-10-01 00:00:00
KG,560000,2016-10-01 00:00:00
SR,559000,2016-10-01 00:00:00
YE,534000,2016-10-01 00:00:00
RE,512000,2016-10-01 00:00:00
PG,512000,2016-10-01 00:00:00
BT,473000,2016-10-01 00:00:00
CW,454000,2016-10-01 00:00:00
LA,450000,2016-10-01 00:00:00
SN,449000,2016-10-01 00:00:00
LC,441000,2016-10-01 00:00:00
BM,428000,2016-10-01 00:00:00
AW,409000,2016-10-01 00:00:00
LS,407000,2016-10-01 00:00:00
AG,406000,2016-10-01 00:00:00
KY,406000,2016-10-01 00:00:00
HT,399000,2016-10-01 00:00:00
MG,391000,2016-10-01 00:00:00
SL,383000,2016-10-01 00:00:00
SC,349000,2016-10-01 00:00:00
VI,344000,2016-10-01 00:00:00
GI,313000,2016-10-01 00:00:00
FO,303000,2016-10-01 00:00:00
GD,301000,2016-10-01 00:00:00
SZ,296000,2016-10-01 00:00:00
CU,287000,2016-10-01 00:00:00
XK,266000,2016-10-01 00:00:00
DM,261000,2016-10-01 00:00:00
BJ,246000,2016-10-01 00:00:00
TJ,221000,2016-10-01 00:00:00
SX,210000,2016-10-01 00:00:00
KN,204000,2016-10-01 00:00:00
MQ,196000,2016-10-01 00:00:00
VC,191000,2016-10-01 00:00:00
GM,188000,2016-10-01 00:00:00
TM,179000,2016-10-01 00:00:00
MP,166000,2016-10-01 00:00:00
GP,159000,2016-10-01 00:00:00
GN,157000,2016-10-01 00:00:00
TC,147000,2016-10-01 00:00:00
ML,146000,2016-10-01 00:00:00
BI,145000,2016-10-01 00:00:00
DJ,140000,2016-10-01 00:00:00
BF,138000,2016-10-01 00:00:00
SS,137000,2016-10-01 00:00:00
MC,137000,2016-10-01 00:00:00
GF,123000,2016-10-01 00:00:00
AX,119000,2016-10-01 00:00:00
TG,110000,2016-10-01 00:00:00
GA,103000,2016-10-01 00:00:00
NC,103000,2016-10-01 00:00:00
PF,101000,2016-10-01 00:00:00
VG,99000,2016-10-01 00:00:00
SB,96000,2016-10-01 00:00:00
GL,96000,2016-10-01 00:00:00
MR,92000,2016-10-01 00:00:00
TL,89000,2016-10-01 00:00:00
AS,88000,2016-10-01 00:00:00
AD,87000,2016-10-01 00:00:00
BQ,84000,2016-10-01 00:00:00
CV,79000,2016-10-01 00:00:00
NE,76000,2016-10-01 00:00:00
CG,73000,2016-10-01 00:00:00
LI,72000,2016-10-01 00:00:00
VU,69000,2016-10-01 00:00:00
WS,54000,2016-10-01 00:00:00
FM,48000,2016-10-01 00:00:00
TD,47000,2016-10-01 00:00:00
AI,42000,2016-10-01 00:00:00
PW,40000,2016-10-01 00:00:00
TO,38000,2016-10-01 00:00:00
MF,37000,2016-10-01 00:00:00
MH,31000,2016-10-01 00:00:00
CK,30000,2016-10-01 00:00:00
GQ,28000,2016-10-01 00:00:00
YT,25000,2016-10-01 00:00:00
SM,24000,2016-10-01 00:00:00
ER,23000,2016-10-01 00:00:00
KI,16000,2016-10-01 00:00:00
VA,15000,2016-10-01 00:00:00
FK,13000,2016-10-01 00:00:00
BL,12000,2016-10-01 00:00:00
MS,11000,2016-10-01 00:00:00
GW,11000,2016-10-01 00:00:00
IO,9000,2016-10-01 00:00:00
CF,9000,2016-10-01 00:00:00
CX,8000,2016-10-01 00:00:00
KM,8000,2016-10-01 00:00:00
ST,8000,2016-10-01 00:00:00
PM,7000,2016-10-01 00:00:00
KP,6000,2016-10-01 00:00:00
NR,6000,2016-10-01 00:00:00
CC,2000,2016-10-01 00:00:00
TV,2000,2016-10-01 00:00:00
WF,1000,2016-10-01 00:00:00
NU,1000,2016-10-01 00:00:00
US,3313535000,2016-11-01 00:00:00
GB,784538000,2016-11-01 00:00:00
IN,524735000,2016-11-01 00:00:00
CA,381311000,2016-11-01 00:00:00
IR,304323000,2016-11-01 00:00:00
AU,225295000,2016-11-01 00:00:00
DE,212923000,2016-11-01 00:00:00
FR,128560000,2016-11-01 00:00:00
PK,112725000,2016-11-01 00:00:00
PH,104966000,2016-11-01 00:00:00
IE,81499000,2016-11-01 00:00:00
NL,76699000,2016-11-01 00:00:00
IT,62610000,2016-11-01 00:00:00
SE,60680000,2016-11-01 00:00:00
CN,60167000,2016-11-01 00:00:00
MY,59073000,2016-11-01 00:00:00
RU,55876000,2016-11-01 00:00:00
SG,54040000,2016-11-01 00:00:00
ID,53960000,2016-11-01 00:00:00
BR,51490000,2016-11-01 00:00:00
ES,50443000,2016-11-01 00:00:00
ZA,42307000,2016-11-01 00:00:00
PL,41141000,2016-11-01 00:00:00
NZ,39590000,2016-11-01 00:00:00
RO,37044000,2016-11-01 00:00:00
JP,36335000,2016-11-01 00:00:00
MX,34741000,2016-11-01 00:00:00
NO,32610000,2016-11-01 00:00:00
DK,31708000,2016-11-01 00:00:00
NG,31425000,2016-11-01 00:00:00
FI,31347000,2016-11-01 00:00:00
GR,30958000,2016-11-01 00:00:00
TR,30755000,2016-11-01 00:00:00
HK,30353000,2016-11-01 00:00:00
AE,29823000,2016-11-01 00:00:00
IL,26857000,2016-11-01 00:00:00
BE,26679000,2016-11-01 00:00:00
CH,26296000,2016-11-01 00:00:00
KR,25876000,2016-11-01 00:00:00
AF,25316000,2016-11-01 00:00:00
TH,24937000,2016-11-01 00:00:00
BD,23374000,2016-11-01 00:00:00
UA,20963000,2016-11-01 00:00:00
SA,20502000,2016-11-01 00:00:00
CZ,19362000,2016-11-01 00:00:00
PT,18870000,2016-11-01 00:00:00
HU,18709000,2016-11-01 00:00:00
TW,18146000,2016-11-01 00:00:00
RS,17928000,2016-11-01 00:00:00
AT,17400000,2016-11-01 00:00:00
AR,17209000,2016-11-01 00:00:00
KE,17015000,2016-11-01 00:00:00
HR,15849000,2016-11-01 00:00:00
EG,15732000,2016-11-01 00:00:00
VN,15602000,2016-11-01 00:00:00
--,15587000,2016-11-01 00:00:00
BG,13812000,2016-11-01 00:00:00
LK,10927000,2016-11-01 00:00:00
CL,9881000,2016-11-01 00:00:00
CO,9730000,2016-11-01 00:00:00
SI,9393000,2016-11-01 00:00:00
SK,9262000,2016-11-01 00:00:00
NP,9020000,2016-11-01 00:00:00
GH,8414000,2016-11-01 00:00:00
LT,7659000,2016-11-01 00:00:00
EE,6758000,2016-11-01 00:00:00
PE,6693000,2016-11-01 00:00:00
QA,6337000,2016-11-01 00:00:00
MA,6262000,2016-11-01 00:00:00
TZ,6117000,2016-11-01 00:00:00
PR,5818000,2016-11-01 00:00:00
LB,5497000,2016-11-01 00:00:00
KW,5464000,2016-11-01 00:00:00
BA,5450000,2016-11-01 00:00:00
AL,5207000,2016-11-01 00:00:00
LV,5128000,2016-11-01 00:00:00
MK,5119000,2016-11-01 00:00:00
DZ,4958000,2016-11-01 00:00:00
VE,4891000,2016-11-01 00:00:00
GE,4812000,2016-11-01 00:00:00
JM,4618000,2016-11-01 00:00:00
IQ,4524000,2016-11-01 00:00:00
TT,4187000,2016-11-01 00:00:00
BH,3989000,2016-11-01 00:00:00
JO,3962000,2016-11-01 00:00:00
IS,3775000,2016-11-01 00:00:00
UG,3705000,2016-11-01 00:00:00
MT,3594000,2016-11-01 00:00:00
OM,3544000,2016-11-01 00:00:00
CR,3397000,2016-11-01 00:00:00
MM,3327000,2016-11-01 00:00:00
KZ,3291000,2016-11-01 00:00:00
CY,3261000,2016-11-01 00:00:00
EC,3147000,2016-11-01 00:00:00
DO,3132000,2016-11-01 00:00:00
AZ,3103000,2016-11-01 00:00:00
BY,3095000,2016-11-01 00:00:00
MU,3040000,2016-11-01 00:00:00
ET,2971000,2016-11-01 00:00:00
PA,2588000,2016-11-01 00:00:00
TN,2550000,2016-11-01 00:00:00
ZW,2464000,2016-11-01 00:00:00
KH,2438000,2016-11-01 00:00:00
LU,2327000,2016-11-01 00:00:00
AM,2289000,2016-11-01 00:00:00
ZM,2243000,2016-11-01 00:00:00
UY,1995000,2016-11-01 00:00:00
BN,1888000,2016-11-01 00:00:00
MD,1875000,2016-11-01 00:00:00
MN,1728000,2016-11-01 00:00:00
SD,1654000,2016-11-01 00:00:00
GT,1607000,2016-11-01 00:00:00
AO,1432000,2016-11-01 00:00:00
CM,1371000,2016-11-01 00:00:00
ME,1353000,2016-11-01 00:00:00
BS,1348000,2016-11-01 00:00:00
SV,1333000,2016-11-01 00:00:00
BB,1285000,2016-11-01 00:00:00
HN,1277000,2016-11-01 00:00:00
BO,1230000,2016-11-01 00:00:00
PS,1128000,2016-11-01 00:00:00
RW,1005000,2016-11-01 00:00:00
BW,988000,2016-11-01 00:00:00
NA,960000,2016-11-01 00:00:00
MV,954000,2016-11-01 00:00:00
GY,943000,2016-11-01 00:00:00
MO,930000,2016-11-01 00:00:00
FJ,927000,2016-11-01 00:00:00
IM,917000,2016-11-01 00:00:00
PY,915000,2016-11-01 00:00:00
JE,908000,2016-11-01 00:00:00
UZ,866000,2016-11-01 00:00:00
LY,833000,2016-11-01 00:00:00
SY,830000,2016-11-01 00:00:00
GU,809000,2016-11-01 00:00:00
SO,789000,2016-11-01 00:00:00
TM,751000,2016-11-01 00:00:00
NI,727000,2016-11-01 00:00:00
CI,682000,2016-11-01 00:00:00
MZ,676000,2016-11-01 00:00:00
MW,658000,2016-11-01 00:00:00
LR,634000,2016-11-01 00:00:00
KG,583000,2016-11-01 00:00:00
GG,582000,2016-11-01 00:00:00
BZ,577000,2016-11-01 00:00:00
CD,577000,2016-11-01 00:00:00
LA,572000,2016-11-01 00:00:00
SR,567000,2016-11-01 00:00:00
YE,533000,2016-11-01 00:00:00
PG,481000,2016-11-01 00:00:00
RE,476000,2016-11-01 00:00:00
SN,467000,2016-11-01 00:00:00
CW,450000,2016-11-01 00:00:00
MG,445000,2016-11-01 00:00:00
LC,440000,2016-11-01 00:00:00
BM,438000,2016-11-01 00:00:00
KY,430000,2016-11-01 00:00:00
AW,412000,2016-11-01 00:00:00
BT,408000,2016-11-01 00:00:00
AG,390000,2016-11-01 00:00:00
HT,390000,2016-11-01 00:00:00
LS,382000,2016-11-01 00:00:00
SL,372000,2016-11-01 00:00:00
VI,332000,2016-11-01 00:00:00
DM,317000,2016-11-01 00:00:00
FO,314000,2016-11-01 00:00:00
GI,309000,2016-11-01 00:00:00
CU,299000,2016-11-01 00:00:00
GD,296000,2016-11-01 00:00:00
KN,285000,2016-11-01 00:00:00
SC,279000,2016-11-01 00:00:00
XK,259000,2016-11-01 00:00:00
SZ,248000,2016-11-01 00:00:00
BJ,217000,2016-11-01 00:00:00
MQ,206000,2016-11-01 00:00:00
SX,203000,2016-11-01 00:00:00
VC,193000,2016-11-01 00:00:00
TJ,191000,2016-11-01 00:00:00
GM,185000,2016-11-01 00:00:00
BF,164000,2016-11-01 00:00:00
SS,162000,2016-11-01 00:00:00
GP,159000,2016-11-01 00:00:00
GN,156000,2016-11-01 00:00:00
MP,154000,2016-11-01 00:00:00
NE,149000,2016-11-01 00:00:00
